id,head,rel,tail,confidence,sentence,time,subject,paper_id
317511,wave,propagate,epoxy composite,0.9111779447320654,"The results showed that this system could measure the velocity of ultrasonic longitudinal wave propagated in the specimen of epoxy composite, which was 2889",2019,Physics_Engineer,10824605.0
317519,paper,introduce,months,0.9990000128746032,"The first paper introduces a deep learning model for estimating short-term life expectancy (>3 months) of metastatic cancer patients by analyzing free-text clinical notes in electronic medical records, while maintaining the temporal visit sequence",2019,Biology_Info-science,13406603.0
317522,malfunctions,have,negative impact,0.9143456855143792,"The second paper takes note that CDSSs become routinely integrated in health information systems and compares statistical anomaly detection models to identify CDSS malfunctions which, if remain unnoticed, may have a negative impact on care delivery",2019,Biology_Info-science,13406603.0
317525,oncology,use,artificial intelligence techniques,0.9329286852051248,The third paper fairly reports on lessons learnt from the development of an oncology CDSS using artificial intelligence techniques and from its assessment in a large US cancer center,2019,Biology_Info-science,13406603.0
317527,Pengambilan sampel,dengan,Cluster,0.9382554258342916,Pengambilan sampel dengan teknik Cluster Random Sampling,2019,Biology_Info-science,13419065.0
317528,Piezoelectric transducers,widely use,applications,0.9030401971054748,Piezoelectric transducers are widely used in industry applications,2019,Physics_Engineer,10864433.0
317538,sensor,assume,sensor,0.9385482820822948,"When one sensor is detected, the other sensor is assumed to be always healthy",2019,Biology_Info-science,13485966.0
317540,computational,use,quantum,0.9111779447320654,"To overcome the difficulty, we develop a computational method using quantum annealing in order to find near-optimal solutions in the TDMA scheduling problem",2019,Engineer_Info-science,1183404.0
317547,gas sensors,satisfy,constraints,0.9256263201643982,"By utilizing our scheme, design process of low-power gas sensors satisfying constraints on mechanical properties and footprint can be rapidly obtained",2019,Physics_Engineer,10869228.0
317548,system,base,instrumentation,0.9250606141558616,We proposed and implemented a novel system based on PCB-based instrumentation using a square four-electrode microendoscopic probe,2019,Engineer_Info-science,1246413.0
317552,data,analyse,computer,0.9228620533945586,The recorded data is pre-processed by the micro-controller and then analysed on a host computer,2019,Engineer_Info-science,1246413.0
317558,hybrid model,construct,model,0.9111779447320654,The hybrid model is constructed by steering model depending on the gazing distance and simple on-off controller,2019,Engineer_Info-science,1247635.0
317563,algorithm,run,time,0.9030401971054748,"CPU-time necessary for running the corresponding algorithm is very short and this raises hope that, with appropriate software optimization, the algorithm could be run in real time",2019,Engineer_Info-science,1260624.0
317571,Data,diperoleh melalui analisis learn,obstacle,0.8982330273114404,Data diperoleh melalui analisis learning obstacle,2019,Biology_Info-science,13690448.0
317575,advancement,improve,small scale,0.943891036157082,"On a small scale, the advancement of automation is improved by alternating between infrastructure and design",2019,Engineer_Info-science,1304052.0
317580,circuit,apply,substation,0.9378846471308124,The double A/D sampling circuit is applied in the traditional substation to improve the reliability of relay equipment,2019,Engineer_Info-science,1310115.0
317585,stator windings,simplify,mechanical structure,0.896604430840561,"The DFFM is designed based on the flux modulation theory, it includes two stator windings and one rotor which simplify the mechanical structure",2019,Physics_Engineer,11025970.0
317589,paper,analyze,disadvantages,0.9030401971054748,This paper points out two hardware redundancy design methods and analyzes the advantages and disadvantages of these two methods,2019,Engineer_Info-science,1310115.0
317591,Abstract,devote,synchronization,0.9246266863479248,"Abstract Though much work has been devoted to the analysis of synchronization, the synchronization paths and the underlying mechanism between community structure and synchronization are far from understood",2019,Biology_Info-science,13930887.0
317596,sensorimotor,time,external cues,0.9111779447320654,This implicitly learned anticipatory behavior depends on the past performance of repeated sensorimotor interactions timed with external cues,2019,Biology_Info-science,13998749.0
317606,autonomous mobile,reliably classify,objects,0.8477538091726738,Our approach may facilitate autonomous mobile systems to reliably detect and classify objects in their surrounding by using sonar information,2019,Engineer_Info-science,1333339.0
317621,thermal environment,simulate,measurement,0.9385482820822948,"For the measurement, wall pressure fluctuations and thermal environment are simulated by creating hypersonic flow in a wind tunnel",2019,Physics_Engineer,11136951.0
317650,researchers,focus,sentiment,0.9273654201649132,"In studying physician searches, researchers often focus on expertise similarity matches and sentiment analyses of reviews",2019,Biology_Info-science,14391201.0
317654,signals,distinguish,physicians,0.8772656277736296,", response speed, interaction frequency, cost) as signals that distinguish high-quality physicians",2019,Biology_Info-science,14391201.0
317656,energy consumption,result,computational overhead,0.9186941924198344,Our result demonstrates an improved energy consumption resulting from lower computational overhead,2019,Engineer_Info-science,1531769.0
317661,Fluorescent,permit,visualization,0.9111779447320654,Fluorescent lws reporters permitted direct visualization of individual cones switching expression from lws2 to lws1,2019,Biology_Info-science,14443557.0
317668,technologies,apply,information,0.9030401971054748,"Many algorithms, techniques, and technologies have been applied to exploit information recorded in the history of business process systems",2019,Engineer_Info-science,1545259.0
317670,hybrid,form,Stewart platform,0.9250606141558616,This hybrid robot has been formed by a combination of a three-coordinate platform and a Stewart platform,2019,Engineer_Info-science,1552476.0
317680,predictive controller,present,contribution,0.932494974637694,"In this contribution, a model-based predictive controller (MPC) is presented which considers the process behavior during the injection phase as well as the packing phase",2019,Biology_Info-science,14537583.0
317681,controller,reduce effectively,offshore platform,0.8847479592771138,"Through the simulation results and comparison with other networked controllers, we can see that the presented controller can reduce the oscillation of offshore platform effectively",2019,Engineer_Info-science,1571327.0
317684,requirements,specify,IEEE standard,0.9572029669433456,"As the PoE system needs to meet maintain power signature (MPS) requirements specified by the IEEE standard, it is important for powered device (PD) to draw a predetermined minimum current",2019,Engineer_Info-science,1574817.0
317686,simulator,use,software packages,0.9561493139640403,Abstract This study aims at developing a vehicle dynamic simulator using combined CarSim and MATLAB/Simulink software packages loaded with the performance curves and characteristics of an internal combustion engine to optimize the effects of steering cont,2019,Engineer_Info-science,1595228.0
317690,propagators,need,quantum field theory,0.8942434158739456,Our main goal is a construction of various kinds of propagators needed in quantum field theory,2019,Physics_Engineer,11351406.0
317691,anthropogenic,hinder,data collection,0.9052256377408016,Remotely sensed data overcome these natural and other anthropogenic limitations that hinder data collection,2019,Biology_Info-science,14664980.0
317693,propagator,generate,gauge,0.9111779447320654,The eikonal propagator is generated from the gauge link and this scenario is proved to be equivalent to the final state interaction,2019,Physics_Engineer,11359258.0
317698,bending moment,act,column,0.9478803567678749,"Because the bending moment of the beam acts on the column by a torque through the proposed connections, torsion spring models were incorporated for representing the proposed connections in 3D frame analysis",2019,Physics_Engineer,11413592.0
317702,scheme,use,interruption,0.9372494423173456,The scheme uses high-speed interruption to isolate the impact of fault on bus voltage on the normal side to ensure the continuity of power supply and navigation safety,2019,Engineer_Info-science,1601597.0
317703,oscillations,maintain,levels,0.9327330412371158,"At higher drive levels, stable oscillations can be maintained but the resonator amplitude undergoes amplitude modulated responses",2019,Physics_Engineer,11424572.0
317705,service,deliver,programmes,0.8942434158739456,"Support is provided to build confidence in pitching, planning service improvements, and delivering change programmes",2019,Engineer_Info-science,1606491.0
317708,results,demonstrate,efficiency,0.9030401971054748,"The results demonstrate the achievable efficiency of the system in terms of diversity and hence reliability, and under what conditions it is achieved",2019,Engineer_Info-science,1620343.0
317709,Electrolytes,play,role,0.9313202850666148,Electrolytes play a significant role in terms of performance and safety of the lithium-ion battery,2019,Physics_Engineer,11426309.0
317712,controller,fully consider,existence,0.9256263201643982,"The design of the controller fully considers the existence of wind, and the wind disturbance is suppressed by the method of hierarchical control combined with the integral sliding mode control (SMC)",2019,Physics_Engineer,11432250.0
317713,They,control,distribution,0.5750411108691293,They also control the tail behaviour of the distribution,2019,Biology_Info-science,15086783.0
317717,DC converters,play,crucial role,0.961297068831775,"Isolated, high-density DC-DC converters play a crucial role in the power supply unit of information technology industries",2019,Engineer_Info-science,1639568.0
317718,countries,issue,guidelines,0.9374058759955192,"These concerns have stimulated a global conversation on AI ethics, and have resulted in various actors from different countries and sectors issuing ethics and governance initiatives and guidelines for AI",2019,Biology_Info-science,15140890.0
317719,beam theory,have,significance,0.9478803567678749,"Though the higher-order beam theory is variationally consistent, the lower-order beam theory has more definite engineering significance in practical applications",2019,Physics_Engineer,11442606.0
317722,artificial intelligence,take,solutions,0.9186941924198344,"To meet this problem, an artificial intelligence approach is taken into consideration and solutions for load resistance and geometry are presented",2019,Engineer_Info-science,1687119.0
317725,decade,see away,shift,0.9088558797362658,"The last decade has seen a significant shift away from these in favor of arrays of digitally driven, inexpensive transducers, giving a new dynamic to the topic which we review herein",2019,Engineer_Info-science,1688192.0
317731,Solar Power Plants,discuss,power supply,0.9019996005994956,The design of Solar Power Plants (PLTS) discusses to the power supply backup if a power outage occur so that the learning and teaching process can still continues,2019,Engineer_Info-science,1710225.0
317739,mode converter,consist,waveguide,0.9111779447320654,"This mode converter consists of an outer coaxial waveguide and an inner embedding circular waveguide, and they have the same curvature distribution along longitudinal propagation axis",2019,Physics_Engineer,11560871.0
317741,framework,select,ability,0.943298909360718,"First choose the best framework, where the framework is selected based on price and ability to detect air parameters",2019,Engineer_Info-science,1737841.0
317750,cognitive,base,causal,0.9030401971054748,It develops the procedure for quantitative analysis of cognitive diversity based on causal maps,2019,Biology_Info-science,15469777.0
317752,Converters,attract,research,0.9143456855143792,"Therefore, Multi-Port Converters (MPCs) have attracted much research in the last decade",2019,Engineer_Info-science,1762235.0
317756,Converters,interface,load,0.928319312100383,"Specifically, it focuses on Three-Port Converters (TPCs) which interface a Photovoltaic (PV) panel, a bidirectional battery, and a load port",2019,Engineer_Info-science,1762235.0
317758,alarm management,define,guidelines,0.9320111551042786,There are several solutions available to address the challenges related to the alarms and their management as a part of alarm management life-cycle process defined in industrial standards and guidelines,2019,Biology_Info-science,15487653.0
317771,People,tend,solutions,0.9181538107823964,"People tends to relay on the internet solutions, in such scenario healthcare comes into existence",2019,Biology_Info-science,15517549.0
317773,disks,subject,thermal loads,0.9030401971054748,These disks are subjected to mechanical and thermal loads,2019,Physics_Engineer,11717818.0
317778,courses,develop in,topics,0.9919999837875366,"Five courses of 6 ECTS each have been developed in the following topics: innovation and entrepreneurship, IT for a longer independent life, robotics for health care, graphics and medical imaging and eHealth applications and tools",2019,Biology_Info-science,15552271.0
317781,paper,set up,indicators,0.9256263201643982,"Thus, the goal of this paper is setting up the indicators in order to deploy an LCA analysis of a battery electric vehicle",2019,Engineer_Info-science,1869662.0
317782,error,consider,clearance,0.9111779447320654,"Secondly, an error model considering the dimension error, the error of revolute joint clearance, driving error, and the error of spherical joint clearance is established",2019,Physics_Engineer,11737193.0
317789,authors,perform,observations,0.8872966301155124,"To know the effectiveness of time product methods, the authors also perform observations (O3 and O4) and the Treatment (X) in the control group as a data source comparator",2019,Biology_Info-science,15576769.0
317797,time,inject,armature,0.9186941924198344,"In order to analyze the influences of the time harmonics on the motor performances, different time harmonic currents were injected into the motor armature",2019,Physics_Engineer,11819935.0
317801,controller design,complete,Simulink,0.9250606141558616,"The three-channel control model is derived theoretically, and the controller design and simulation are completed in Simulink",2019,Engineer_Info-science,1913347.0
317805,open loop,use,moment,0.9111779447320654,The experiment was carried out on a subsonic wind tunnel with an open loop using a rigid six-axis force and moment sensor,2019,Physics_Engineer,11891027.0
317815,converters,control,electric power,0.9111779447320654,"The models presented are both multidimensional, suitable for investigating distributions, gradients, and inhomogeneities inside the cells, and zero-dimensional, which allows for fast analyses of overall performance and can be easily interfaced with or emb",2019,Biology_Info-science,15881820.0
317817,control strategy,propose,micro,0.7003240400067219,"With the development of residential micro-grid, according to the characteristics of DC micro-grid, a multi-port DC/ DC converter and its control strategy are proposed for DC residential micro-grid",2019,Engineer_Info-science,1929828.0
317818,paper,present,high performance,0.9030401971054748,This paper presents a novel high performance piezoelectrically driven microlens actuator for micro-optics applications,2019,Physics_Engineer,11967643.0
317820,DC converter,take,high power density,0.9489461080096144,"Compared with other multi-port converters, the multi-port DC/ DC converter takes advantages of small size, simple structure, and high power density",2019,Engineer_Info-science,1929828.0
317821,residual stress,control,platform,0.9385482820822948,Such actuation performances are achieved by using UHV E-beam evaporated polysilicon as the device platform where the residual stress can be controlled to alter the initial static deflection of the actuator,2019,Physics_Engineer,11967643.0
317832,amplifiers,not easily handle,bidirectional,0.8348583869532935,"In addition, analog amplifiers cannot easily handle bidirectional power flow, i",2019,Engineer_Info-science,1952405.0
317834,they,use,emergency,0.5750411108691293,"Besides, since the outer control rods will increase the radial peaking factor, they are better to be used as safety rods for emergency",2019,Physics_Engineer,12014419.0
317835,power amplifiers,reach,bandwidths,0.9604536184152066,"Currently available analog power amplifiers reach bandwidths of up to 30 kHz, which is too low for all desired applications",2019,Engineer_Info-science,1952405.0
317837,capacitances,include,capacitance,0.9111779447320654,Winding parasitic capacitances include turn-to-turn capacitance and turn-to-core capacitance,2019,Physics_Engineer,12019378.0
317838,bandwidths,reach,today,0.9378846471308124,", class-D power amplifiers achieve a high efficiency, however, bandwidths of no more than 5 kHz are reached today due to the high required switching frequency (around a factor of 50 higher than the output bandwidth)",2019,Engineer_Info-science,1952405.0
317840,capacitances,take,material properties,0.9186941924198344,An analytical method is adopted to calculate the winding parasitic capacitances taking into the core physical construction and material properties,2019,Physics_Engineer,12019378.0
317842,problem,surface,procedure,0.9030401971054748,"Therefore, to mitigate the problem surfaced in the current procedure, a mobile application is developed to handle the parking reservation process",2019,Engineer_Info-science,1964198.0
317847,Hasil Hasil,penelitian,terhadap,0.9990000128746032,"Hasil Penelitian Hasil penelitian statistik secara parsial menunjukkan bahwa variabel Tangibles (X1) berpengaruh sebesar 8,0% terhadap kepuasan pasien, Empathy (X2) berpengaruh sebesar 18,8% terhadap kepuasan pasien, variabel Reliability (X3) berpengaruh ",2019,Biology_Info-science,16210535.0
317851,optical waveguide,need,realization,0.9385482820822948,"For the realization of these systems, optical waveguide components are needed",2019,Physics_Engineer,12053355.0
317852,transportation service,use,transportation,0.9186941924198344,"Stations as one of the transportation service providers using railroad transportation are required to meet minimum service standards to create convenience for railroad users, this has been regulated in article 54 of Law Number 23 of 2007 concerning Railwa",2019,Engineer_Info-science,1996566.0
317869,robotic arm,follow,command,0.9111779447320654,"Last, the proposed HGAs-based LMI is applied to design parallel distributed compensation (PDC) so that the robotic arm can follow the command signal",2019,Engineer_Info-science,2029403.0
317872,band,print,applications,0.9180804252893388,A compact wideband coplanar waveguide (CPW)-fed tri-band printed antenna suitable for WLAN and WiMAX applications is presented and investigated,2019,Engineer_Info-science,2038707.0
317877,method,effectively determine,spacecraft,0.9030401971054748,This method can effectively determine the coarse attitude of the spacecraft and provide a better initial attitude angle for other subsequent attitude determination algorithm,2019,Physics_Engineer,12191367.0
317878,optimization,aim,battery lifetime,0.9030401971054748,The optimization aims at prolonging battery lifetime while not restricting the driver in their driving and usage behavior,2019,Engineer_Info-science,2044055.0
317881,framework,base,powertrain,0.9180804252893388,This framework is based on accelerated aging tests of LMO cells as well as approximated battery aging and E2W powertrain models,2019,Engineer_Info-science,2044055.0
317884,Abstract,reach,conditions,0.919775969655244,"Abstract To reach fusion conditions and control plasma configuration in ITER, a suitable combination of additional heating and current drive systems is necessary",2019,Physics_Engineer,12247853.0
317889,prognosis,gain,interest,0.942698226089624,Automated medical prognosis has gained interest as artificial intelligence evolves and the potential for computer-aided medicine becomes evident,2019,Biology_Info-science,16505956.0
317891,devices,simulate,thickness,0.9030401971054748,"The devices are simulated with different epitaxial resistivity, P-body structures, gate structure and gate oxide thickness, etc",2019,Physics_Engineer,12271903.0
317892,artificial neural networks,use,prediction tasks,0.9111779447320654,Our work improves the performance of computer-aided medicine and can serve as a guide in designing artificial neural networks used in prediction tasks,2019,Biology_Info-science,16505956.0
317895,multiple,exist,wireless power transfer,0.9385482820822948,"In wireless power transfer, multiple compensation methodologies exist to counteract the reflected impedance of the load and to optimize the power flow, efficiency and/or VA rating of the source",2019,Engineer_Info-science,2067798.0
317900,risk measures,depend,situation,0.9186941924198344,"Risk analysis, risk assessment, and selection of risk measures depend on the company's situation",2019,Biology_Info-science,16548988.0
317902,data collection,gather,operation,0.9052256377408016,"In this paper, we present a smart ship solution that operates, as a single system, a data collection platform that gathers ship operation data and a service platform that provides various services",2019,Engineer_Info-science,2080242.0
317905,solution,apply,operating,0.9186941924198344,"When this smart ship solution was applied to an operating ship, it was determined that a variety of high-quality data could be collected compared to existing ship data collection systems",2019,Engineer_Info-science,2080242.0
317906,Distribusi,ikan finder,yang berada,0.9306053039335008,Distribusi ikan yang berada di sekitar lampu dalam air dapat dideteksi dengan menggunakan fish finder,2019,Biology_Info-science,16570105.0
317909,technology,improve,year,0.9030401971054748,"Due to long term investment in battery materials and manufacturing, this technology has improved at a relatively steady 8% per year (in terms of specific energy, Wh/kg) since introduction in 1991",2019,Physics_Engineer,12288423.0
317912,lithium ion battery,have,large surface area,0.9256263201643982,Modern lithium ion battery electrodes having large surface area to volume ratios yielding low aspect ratios which are very different than traditional mechanical testing (i,2019,Physics_Engineer,12288423.0
317915,voltage,generate,sheath,0.9395333832004792,"Under the lightning striking, switching or fault conditions, a high induced voltage could generate on the insulated sheath of cable so it was necessary to protect and limit the sheath induced voltage of HV cable",2019,Physics_Engineer,12294289.0
317916,phased array,provide,steerability,0.913197594301744,The transceiver system uses a phased array line feed that corrects the focus of the spherical antenna and provides electronic steerability,2019,Engineer_Info-science,2088895.0
317921,coherent,consist,frequency,0.9378846471308124,This study reports the development of a coherent dual-band radar system consisting of a frequency selective surface (FSS)-based dual-band focal-point/Cassegrain parabolic antenna and a single photonics-based transceiver,2019,Physics_Engineer,12313089.0
317923,machine,apply,medical physics,0.9156957434813364,"While machine learning is often applied for imaging problems in medical physics, there are many efforts to apply these principles to biological data towards questions of radiation biology",2019,Biology_Info-science,16597970.0
317926,radiogenomics,model,frameworks,0.8942434158739456,"Here, we provide a review of radiogenomics modeling frameworks and efforts towards genomically-guided radiotherapy",2019,Biology_Info-science,16597970.0
317927,structure,have,great potential,0.9315526874932588,The novel structure has great potential in high-performance optical devices,2019,Physics_Engineer,12343630.0
317928,steel wire,strand,texture,0.9443668646523072,"In the process of the actual MFL detection, due to the steel wire rope testing is different from the pipe, steel wire rope has strand texture in magnetic flux leakage detection performance for strand wave signal, in the actual detection, the detection sig",2019,Engineer_Info-science,2120715.0
317930,shear,stress,research,0.9327330412371158,"In the research, the spatial distributions of the velocities, the shear stresses, and the stream power are the basis for the analyses and comparisons",2019,Physics_Engineer,12383278.0
317935,algorithm,control,DC converter,0.9397001286877048,The photovoltaic system will be implemented through the use of a classical MPPT algorithm that will control the proposed DC-DC converter,2019,Engineer_Info-science,2123025.0
317942,Activity,lead,damped,0.8772656277736296,Activity also leads to propagating damped or growing modes,2019,Physics_Engineer,12420930.0
317947,researcher,classify,words,0.9990000128746032,"The researcher classified 21 words as the endocentric, 1 word as exocentric, and 14 words as copulative",2019,Biology_Info-science,16734174.0
317949,paper,explore,controllers,0.9180804252893388,"This paper explores the best known controllers as OpenDaylight, Floodlight and Pox, and comparatively analyzes the performance characteristics of these based on parameters such as bandwidth usage, delay and jitter",2019,Engineer_Info-science,2157999.0
317950,data analysis,obtain,count,0.9374058759955192,The results of data analysis obtained t_count = 3,2019,Biology_Info-science,16741478.0
317951,Flow,examine,stretched surface,0.8550806581371961,Flow is examined by a stretched surface,2019,Physics_Engineer,12477187.0
317959,mobile robots,widely use,transportation,0.8628231472335713,Four-wheel Mecanum mobile robots (FWMRs) are widely used in transportation because of their omnidirectional mobility,2019,Engineer_Info-science,2213076.0
317963,phenomena,lead,combustion modes,0.9186941924198344,This flowfield is examined numerically to ascertain the fluid dynamic phenomena leading to the separated combustion modes,2019,Physics_Engineer,12524302.0
317972,battery,use,voltage,0.9111779447320654,"Four panels are connected in parallel and each having a power rating of 10 Watts, therefore totally 40Watts power is obtained and a 12V battery is used to store the voltage during night time",2019,Physics_Engineer,12577533.0
317974,articles,publish,April 2019,0.9126656290876172,"Methods: 107 images from 47 patients, who underwent coronary angioscopy in our hospital between February 2014 and October 2017, and 864 images, selected from 142 MEDLINE-indexed articles published between April 2000 and April 2019, were used for the model",2019,Biology_Info-science,16891199.0
317975,RC beams,design,shear,0.9329286852051248,A total of twenty RC beams designed to fail in shear were strengthened with different spacing and orientations,2019,Physics_Engineer,12580641.0
317976,engineering,take,approach,0.8817598924294554,"Our investigation reveals that systems engineering takes a problem focused approach that constraints system failure response under disruption, whereas, in non-technical disciplines, a strength based approach is pursed that contributes to system success un",2019,Engineer_Info-science,2231856.0
317984,classification,use,echo signals,0.9530647582435334,"Based on the analysis results, we propose an effective and efficient UAV classification system using FMCW radar echo signals",2019,Engineer_Info-science,2260955.0
317988,problem,find,electrical output,0.9111779447320654,"Dark spot problem was found in non-uniformity electrical output map for one of the products with large scale array, which was corresponding to the increase of contact parasitic resistance",2019,Engineer_Info-science,2263837.0
317993,wearable sensor,base,detection,0.9111779447320654,My work focuses on a wearable sensor based on electrochemical and electrochromic detection,2019,Physics_Engineer,12662203.0
318000,article,examine,ethical issues,0.9180804252893388,"This article examines some selected ethical issues in human space missions including human missions to Mars, particularly the idea of a space refuge, the scientific value of space exploration, and the possibility of human gene editing for deep-space trave",2019,Biology_Info-science,16983541.0
318011,implementation,strongly depend,effect,0.9201863623340528,"Results reported using this method were based on the analysis of the flux density complex vector; the accuracy of this implementation strongly depends on the angle of the Hall-effect sensor, being also sensitive to implementation issues such as offsets an",2019,Physics_Engineer,12674340.0
318013,human operators,locate,operation,0.9030401971054748,"Remote control of vehicles by human operators located in dedicated operation centers, Teleoperated Driving, can help to overcome the problems of autonomous driving",2019,Engineer_Info-science,2292458.0
318014,hypersonic,investigate,geometry,0.9205578370056476,Hypersonic International Flight Research Experimentation 5 (HIFiRE-5) is a hypersonic flight-test experiment designed to investigate the aerothermodynamics of a 3-D geometry,2019,Physics_Engineer,12723353.0
318018,components,associate,edges,0.8211012035398638,"Abstract In this paper, we explore how to decompose the global thermodynamic entropy of a network into components associated with its edges",2019,Biology_Info-science,17154626.0
318033,control mechanism,explain,actuation,0.9205578370056476,"After that, the self-assembly mechanism and magnetic control mechanism are developed to explain the fabrication and actuation procedure",2019,Physics_Engineer,12804074.0
318039,plant,instal,Darmstadt,0.9485479188231728,"The proposed controller is developed based on a real CHP plant installed at the ETA research factory in Darmstadt, Germany",2019,Engineer_Info-science,2374676.0
318046,algorithm,have,lower complexity,0.9126241552108846,"The numerical results show that the algorithm achieves better performance than the original MMP algorithm, has lower complexity, and does not require prior knowledge on the channel sparsity and noise level",2019,Engineer_Info-science,2378996.0
318049,photovoltaic generation,calculate,intervals,0.9052256377408016,"The sizing is achieved from the photovoltaic generation capacity and load factors, calculated in time intervals defined in the typical production curve of a photovoltaic unit connected to the distribution system",2019,Physics_Engineer,12825055.0
318051,application,have,advantage,0.9436740204769644,"Besides this, SiC application has another advantage such as low switching loss at higher frequency resulting compact size of converter",2019,Engineer_Info-science,2386704.0
318055,Low Pass Filter,evaluate,effects,0.9249022730163128,", Low Pass Filter (LPF) and Kalman Filter (KF) and evaluated their effects in terms of mitigating the random variations from BLE signal",2019,Biology_Info-science,17501001.0
318060,Smart grids,gain,acceptance,0.9266232318014764,"Smart grids gain acceptance for promoting the efficient use of energy resources, based on market prices",2019,Engineer_Info-science,2445093.0
318071,journals,find,database,0.9496155050211884,"While searching the ISSN database for e-ISSNs of the remaining journals, 7 more were found having e-ISSNs",2019,Biology_Info-science,17870638.0
318073,configuration,comprise,rotors,0.9256263201643982,Large eddy simulations (LES) are performed to study the wakes of a multi-rotor wind turbine configuration comprising of four identical rotors mounted on a single tower,2019,Physics_Engineer,12913558.0
318079,coefficients,use,rotors,0.9111779447320654,"The differences are also sensitive to the thrust coefficients used for all rotors, with more pronounced differences for larger thrust coefficients",2019,Physics_Engineer,12913558.0
318080,Computing systems,employ,Integration,0.9530647582435334,High-Performance Computing systems can employ leading-edge Heterogeneous Integration (HI) technology including Fan-Out Wafer Level Packaging (FOWLP) and high-density Redistribution Layers (RDL) to maximize system bandwidth and performance,2019,Engineer_Info-science,2513575.0
318083,Hazard analysis,by analyze,step,0.9143456855143792,Hazard analysis was carried out by analyzing each step using decision tree,2019,Biology_Info-science,17921190.0
318086,associations,not include,training dataset,0.9030401971054748,"Interestingly, the model predicted morphological associations not included in the training dataset, nonetheless difficult to demonstrate physiologically",2019,Biology_Info-science,17991211.0
318091,regulation,govern,time,0.9256263201643982,This should be followed by the making of a new concept of regulation governing working time and break time for people working in transportation especially those working in distribution department,2019,Engineer_Info-science,2535071.0
318093,model,consist,parts,0.9111779447320654,The presented model consists of two parts: a diffusion-elctro model to calculate the heat generation rate of the cell and a multi-node thermal model to estimate and predict the battery's internal temperature profile,2019,Physics_Engineer,12920407.0
318099,study,aim find,success,0.9228356673204888,This study aims to find success factors in the application of blockchain technology in the pharmaceutical industry,2019,Biology_Info-science,18354474.0
318103,power quality,consist,imbalance,0.8872966301155124,"In this paper we propose an Energy Monitoring System (EMS) to monitor the electrical supply to strategic facilities based on an information from power quality which consists of harmonics voltage and current, voltage, current, reactive power, and imbalance",2019,Engineer_Info-science,2552899.0
318105,Pulse generator,provide,voltage,0.8872966301155124,Pulse generator which provides 0-8 kV adjustable voltage is fabricated,2019,Physics_Engineer,12972321.0
318112,automation,minimize,human error,0.9186941924198344,"In addition, the use of automation minimizes human error",2019,Engineer_Info-science,2568856.0
318113,user feedback,reliably infer,preferences,0.9440451755119984,"Furthermore, we demonstrate that user feedback from brain signals can be used to reliably infer pairwise trajectory preferences as well as to retrieve the preferred observed trajectories of the user with a performance comparable to explicit behavioral fee",2019,Biology_Info-science,18516581.0
318117,light fields,correspond,target,0.9111779447320654,"The target area is firstly locked by a low-resolution image with a small number of measurements, then high-resolution imaging of the target can be obtained by only modulating the light fields corresponding to the target area",2019,Physics_Engineer,13079919.0
318120,accuracy,achieve,case,0.8477538091726738,"With the help of a numerical model, with show that the best accuracy is achieved in our case by changing the length of the fins of the condensation side",2019,Physics_Engineer,13082492.0
318121,developed,consist,filter,0.9250606141558616,"The developed receiver consists of an HTS quad-band filter, a cryogenic low-noise amplifier, and a high-reliability compact cryocooler",2019,Engineer_Info-science,2573881.0
318123,authors,calculate,absorption,0.9030401971054748,The authors calculate absorption energy of surge arresters on medium-voltage lines by the lightning strokes to the wind turbine in winter,2019,Physics_Engineer,13106934.0
318124,authors,show,influence,0.9251282565798028,"From the calculated results, the authors show the influence of overhead ground wires, V-I characteristics of surge arresters and modeling method of lightning current waveforms",2019,Physics_Engineer,13106934.0
318125,proposed approach,verify,simulation,0.9428419046403852,The reliability and accuracy of the proposed approach is verified by multi-view 3D simulation video data and the field data from a ramp bridge,2019,Engineer_Info-science,2577158.0
318131,algorithm,provide,communications,0.896604430840561,We then present a quality of service aware relaying algorithm (QR) that incorporates multi-metric to prioritize dual interface vehicles (DVs) and provides robust communications among vehicles that are equipped with different radio access technologies,2019,Engineer_Info-science,2580862.0
318139,discharge,not completely connect,electrodes,0.9030401971054748,isolation medium that is located between two different electrodes but the discharge does not completely connect the two electrodes,2019,Physics_Engineer,13287008.0
318140,framework,aim explain,mechanisms,0.8583748249202758,",By adopting denialism as a conceptual lens, this article introduces a framework that aims to explain the mechanisms through which fake news and pseudo-facts propagate within the health and beauty industry",2019,Biology_Info-science,18990294.0
318142,System,record,partial discharge,0.9344893211562376,The Oscillating Wave Test System (OWTS) can record the activity of partial discharge by providing Damped,2019,Physics_Engineer,13287008.0
318143,systematic search,conduct,literature databases,0.9256263201643982,"A systematic search for quasi-experimental, observation and comparative studies published between 2008 and 2018 was conducted in five literature databases, lists of relevant studies and websites",2019,Biology_Info-science,19046898.0
318146,Localization accuracy,significantly affect,detections,0.858772576540734,Localization accuracy and robustness are also significantly affected by the risk of delayed and spurious detections,2019,Biology_Info-science,19097413.0
318147,primary sources,wear,service,0.9320111551042786,Plastic deformation features on the polymer teeth surface were observed through scanning electron microscopy and these are considered to be the primary sources of polymer gear wear during service,2019,Physics_Engineer,13360377.0
318151,interface,propose,paper,0.9385482820822948,"Within this paper, a generic interface is proposed, which enables a huge variety of sensors to be connected",2019,Engineer_Info-science,2624997.0
